Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,BPA,BPA Flute,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to BPA-Flute in BHU have to appear for CUET (UG) 2022. They are required to opt for Section II : Non-Percussion for the admission in BHU. Candidates who will not appear Section II Non-Percussion, will not be considered for admission in BHU.","Passed 10+2 or equivalent exam Or Graduate / PG Degree and Vocal Music (Hindustani. Dhupad) / Instrumental Music (Sitar / Violin / Flute / Tabla&Mridangam) / Dance (Kathak / Bharatnatyam) as one of the subjects in any of the above courses and candidate must pass in this subject also OR Passed Three Year Diploma in Vocal Music (Hindustani. Dhupad) / Instrumental Music (Sitar / Violin / Flute / Tabla&Mridangam) / Dance (Kathak / Bharatnatyam) of BHU or equivalent exam. OR Passed any of the exams for Vocal / Instrumental / Dance  Senior Diploma Exam of the PrayagSangeetSamity, Allahabad / Madhyama Exam of the Bhatkhande Sangeet Vidyappeth, Lucknow / Madhyama in Music Exam. Of Madhya Pradesh Govt., M.P / Madhyama Exam of ABGMV Mandal, Mumbai / Madhyama Exam of Indira Kala SangeetVishwavidyalaya, Khairagarh, Bhushan of Pracheen Kala Kendra, Chandigarh. For Dance Only  Passed Part Time Diploma Exam of Five Years of Kalashetra, Chennai / Senior Course issued under the auspices of Tamil Nadu Govt. / Five-Year Diploma of BhartiyaNrityaMandir, Patna, Bhushan of Pracheen Kala Kendra, Chandigarh / Examination of 6 Years Sangeet Kala Vid (Diploma) of Raja Man Singh Tomar University, Gwalior / Examination of 3 Years Diploma (Pass) of Kathak Kendra, National Institute of Kathak Dance, New Delhi. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,BPA,BPA Dance (Bharatnatyam),"The entrance test for this programme is a common test for all languages. Candidates seeking admission to BPA-Dance (Bharatnatyam) in BHU have to appear for CUET (UG) 2022. They are required to opt for Section II :  Bharatnatyam for the admission in BHU. Candidates who will not appear Section II Bharatnatyam, will not be considered for admission in BHU.","Passed 10+2 or equivalent exam Or Graduate / PG Degree and Vocal Music (Hindustani. Dhupad) / Instrumental Music (Sitar / Violin / Flute / Tabla&Mridangam) / Dance (Kathak / Bharatnatyam) as one of the subjects in any of the above courses and candidate must pass in this subject also OR Passed Three Year Diploma in Vocal Music (Hindustani. Dhupad) / Instrumental Music (Sitar / Violin / Flute / Tabla&Mridangam) / Dance (Kathak / Bharatnatyam) of BHU or equivalent exam. OR Passed any of the exams for Vocal / Instrumental / Dance  Senior Diploma Exam of the PrayagSangeetSamity, Allahabad / Madhyama Exam of the Bhatkhande Sangeet Vidyappeth, Lucknow / Madhyama in Music Exam. Of Madhya Pradesh Govt., M.P / Madhyama Exam of ABGMV Mandal, Mumbai / Madhyama Exam of Indira Kala SangeetVishwavidyalaya, Khairagarh, Bhushan of Pracheen Kala Kendra, Chandigarh. For Dance Only  Passed Part Time Diploma Exam of Five Years of Kalashetra, Chennai / Senior Course issued under the auspices of Tamil Nadu Govt. / Five-Year Diploma of BhartiyaNrityaMandir, Patna, Bhushan of Pracheen Kala Kendra, Chandigarh / Examination of 6 Years Sangeet Kala Vid (Diploma) of Raja Man Singh Tomar University, Gwalior / Examination of 3 Years Diploma (Pass) of Kathak Kendra, National Institute of Kathak Dance, New Delhi. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,BPA,BPA Dance (Kathak),"The entrance test for this programme is a common test for all languages. Candidates seeking admission to BPA-Dance (Kathak) in BHU have to appear for CUET (UG) 2022. They are required to opt for Section II : Kathak for the admission in BHU. Candidates who will not appear Section II Kathak, will not be considered for admission in BHU.","Passed 10+2 or equivalent exam Or Graduate / PG Degree and Vocal Music (Hindustani. Dhupad) / Instrumental Music (Sitar / Violin / Flute / Tabla&Mridangam) / Dance (Kathak / Bharatnatyam) as one of the subjects in any of the above courses and candidate must pass in this subject also OR Passed Three Year Diploma in Vocal Music (Hindustani. Dhupad) / Instrumental Music (Sitar / Violin / Flute / Tabla&Mridangam) / Dance (Kathak / Bharatnatyam) of BHU or equivalent exam. OR Passed any of the exams for Vocal / Instrumental / Dance  Senior Diploma Exam of the PrayagSangeetSamity, Allahabad / Madhyama Exam of the Bhatkhande Sangeet Vidyappeth, Lucknow / Madhyama in Music Exam. Of Madhya Pradesh Govt., M.P / Madhyama Exam of ABGMV Mandal, Mumbai / Madhyama Exam of Indira Kala SangeetVishwavidyalaya, Khairagarh, Bhushan of Pracheen Kala Kendra, Chandigarh. For Dance Only  Passed Part Time Diploma Exam of Five Years of Kalashetra, Chennai / Senior Course issued under the auspices of Tamil Nadu Govt. / Five-Year Diploma of BhartiyaNrityaMandir, Patna, Bhushan of Pracheen Kala Kendra, Chandigarh / Examination of 6 Years Sangeet Kala Vid (Diploma) of Raja Man Singh Tomar University, Gwalior / Examination of 3 Years Diploma (Pass) of Kathak Kendra, National Institute of Kathak Dance, New Delhi. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,BFA,BFA,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to BFA in BHU have to appear for CUET (UG) 2022. They are required to opt for Section II : Fine Arts/Visual Arts for the admission in BHU. Candidates who will not appear Section II Fine Arts/Visual Arts, will not be considered for admission in BHU.",Passed 10+2 or equivalent exam securing a minimum of 50% marks in aggregate. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).,
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,B.A. (Hons) Arts,B.A. (Hons) Arts,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.A. (Hons) Arts in BHU have to appear for CUET (UG) 2022. They are required to opt for Section I A:  Language Test - (English or Hindi) and Section III : General Test for the admission in BHU. Candidates who will not appearSection I A Languages (English/Hindi) and Section III General Test, will not be considered for admission in BHU.",Passed 10+2 or equivalent exam securing a minimum of 50% marks in aggregate. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).,
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,B.Voc,B.Voc in Catering Technology & Hotel Management,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Voc in Catering Technology & Hotel Management in BHU have to appear for CUET (UG) 2022. They are required to opt for Section I A : Language Test - (English or Hindi) and Section III : General Test for the admission in BHU. Candidates who will not appearSection I A Languages (English/Hindi) and Section III General Test, will not be considered for admission in BHU.","Passed 10+2/Intermediate examination in any stream or level 4 NSQF certificate or any other equivalent examination recognized by the University securing at least 50% marks in aggregate. For Scheduled Caste/Scheduled Tribe candidates, the eligibility will be as per the University rules. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,B.Voc,B.Voc in Tourism & Hospitality Management,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Voc in Tourism & Hospitality Management in BHU have to appear for CUET (UG) 2022. They are required to opt for Section I A : Language Test (English or Hindi) and Section III : General Test for the admission in BHU. Candidates who will not appearSection I A Languages (English/Hindi) and Section III General Test, will not be considered for admission in BHU.","Passed 10+2/Intermediate examination in any stream or level 4 NSQF certificate or any other equivalent examination recognized by the University securing at least 50% marks in aggregate. For Scheduled Caste/Scheduled Tribe candidates, the eligibility will be as per the University rules. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,B.Voc,"B.Voc in Banking, Insurance & Retailing","The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Voc in Banking, Insurance & Retailing in BHU have to appear for CUET (UG) 2022. They are required to opt for Section I A : Language Test (English or Hindi) and Section III : General Test for the admission in BHU. Candidates who will not appear Section I A Languages (English/Hindi) and Section III General Test, will not be considered for admission in BHU.","Passed 10+2/Intermediate examination in any stream or level 4 NSQF certificate or any other equivalent examination recognized by the University securing at least 50% marks in aggregate. For Scheduled Caste/Scheduled Tribe candidates, the eligibility will be as per the University rules. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,B.Voc,B.Voc in Hospital Administration & Management,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Voc in Hospital Administration & Management in BHU have to appear for CUET (UG) 2022. They are required to opt for Section I A :Language Test (English or Hindi); Section II : Biology/Biological Studies and Biotechnology and Section III : General Test for the admission in BHU. Candidates who will not appearSection I A Languages (English/Hindi), Section II: Biology/Biological Studies and Biotechnology and Section III General Test, will not be considered for admission in BHU.","Passed 10+2/Intermediate examination in Science or level 4 NSQF certificate or any other equivalent examination recognized by the University securing at least 50% marks in aggregate. For Scheduled Caste/Scheduled Tribe candidates, the eligibility will be as per the University rules. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,B.Voc,"B.Voc in Agribusiness & Entrepreneurship ","The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Voc in Agribusiness & Entrepreneurship  in BHU have to appear for CUET (UG) 2022. They are required to opt for Section I A: Language Test (English or Hindi);  Section II : Biology and Agriculture Section III: General Test  for the admission in BHU. Candidates who will not appearSection I A Languages (English/Hindi),  Section II: Biology and Agriculture, Section III: General Test,  will not be considered for admission in BHU.","Passed 10+2/Intermediate examination in Science or level 4 NSQF certificate or any other equivalent examination recognized by the University securing at least 50% marks in aggregate. For Scheduled Caste/Scheduled Tribe candidates, the eligibility will be as per the University rules. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,B.Voc,"B.Voc in Computer Applications ","The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Voc in Computer Applications  in BHU have to appear for CUET (UG) 2022. They are required to opt for Section I A : Language Test (English or Hindi); Section II : (Computer Science / Informatics Practices) OR (Physics, Chemistry, Maths) for the admission in BHU. Candidates who will not appearSection I A Language (English/Hindi), Section II (Computer Science / Informatics Practices) OR (Physics, Chemistry, Maths),  will not be considered for admission in BHU.","Passed 10+2/Intermediate examination in Science securing a minimum of 50% marks in the aggregate in the subjects Physics, Maths plus any one of the following: Chemistry, Statistics, Computer Science, Information Technology and must have passed in each of the concerned three subjects (as supported by the Certificate issued by the Examining body) or level 4 NSQF certificate or any other equivalent examination recognized by the University securing at least 50% marks in aggregate. For Scheduled Caste/Scheduled Tribe candidates, the eligibility will be as per the University rules. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).",
CU,BANARAS HINDU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=BHU,https://www.bhu.ac.in,B.Voc,B.Voc in Retail & Logistics Management,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.Voc in Retail & Logistics Management  in BHU have to appear for CUET (UG) 2022. They are required to opt for Section I A : Language Test (English or Hindi);  and Section III General Test for the admission in BHU. Candidates who will not appearSection I A Languages (English/Hindi) and Section III General Test,  will not be considered for admission in BHU.",Passed 10+2 or equivalent in any stream or level 4 NSQF certificate or any other equivalent examination recognized by the University securing a minimum of 50% marks in aggregate. AGE: Not to be more than 22 years on 1st July 2022 (applicant should be born on or after 2ndJuly of 2000).,
